,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
230,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,audio_features,4keoy2fqgwGnbWlm3ZVZFa,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,https://api.spotify.com/v1/tracks/4keoy2fqgwGnbWlm3ZVZFa,https://api.spotify.com/v1/audio-analysis/4keoy2fqgwGnbWlm3ZVZFa,207030,3
231,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,audio_features,1sgDyuLooyvEML4oHspNza,spotify:track:1sgDyuLooyvEML4oHspNza,https://api.spotify.com/v1/tracks/1sgDyuLooyvEML4oHspNza,https://api.spotify.com/v1/audio-analysis/1sgDyuLooyvEML4oHspNza,199549,4
232,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,audio_features,1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,208373,4
233,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
234,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,audio_features,7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,214847,4
235,0.673,0.659,3,-4.493,0,0.0439,0.539,0.0,0.129,0.628,88.011,audio_features,28VbwtsYnj85UEODGpQRem,spotify:track:28VbwtsYnj85UEODGpQRem,https://api.spotify.com/v1/tracks/28VbwtsYnj85UEODGpQRem,https://api.spotify.com/v1/audio-analysis/28VbwtsYnj85UEODGpQRem,179053,4
236,0.748,0.916,6,-2.634,1,0.0583,0.102,0.0,0.0653,0.518,122.036,audio_features,6f807x0ima9a1j3VPbc7VN,spotify:track:6f807x0ima9a1j3VPbc7VN,https://api.spotify.com/v1/tracks/6f807x0ima9a1j3VPbc7VN,https://api.spotify.com/v1/audio-analysis/6f807x0ima9a1j3VPbc7VN,194754,4
237,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,audio_features,5WHTFyqSii0lmT9R21abT8,spotify:track:5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,178480,4
238,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,12GEpg2XOPyqk03JZEZnJs,spotify:track:12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,220781,4
239,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,audio_features,0lHAMNU8RGiIObScrsRgmP,spotify:track:0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/tracks/0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/audio-analysis/0lHAMNU8RGiIObScrsRgmP,245040,4
240,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,audio_features,0siYMEsGrzzzlWLXK5zJfS,spotify:track:0siYMEsGrzzzlWLXK5zJfS,https://api.spotify.com/v1/tracks/0siYMEsGrzzzlWLXK5zJfS,https://api.spotify.com/v1/audio-analysis/0siYMEsGrzzzlWLXK5zJfS,178088,4
241,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160,4
242,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,3s4U7OHV7gnj42VV72eSZ6,spotify:track:3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,227833,4
243,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,4w8niZpiMy6qz1mntFA5uM,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500,4
244,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,audio_features,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,220883,4
245,0.676,0.786,1,-4.529,1,0.0478,0.197,0.0,0.0943,0.483,125.983,audio_features,0DmAvNCAK08oCi7miSZUIY,spotify:track:0DmAvNCAK08oCi7miSZUIY,https://api.spotify.com/v1/tracks/0DmAvNCAK08oCi7miSZUIY,https://api.spotify.com/v1/audio-analysis/0DmAvNCAK08oCi7miSZUIY,218359,4
246,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,audio_features,7MmG8p0F9N3C4AXdK6o6Eb,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb,227267,4
247,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,audio_features,60wwxj6Dd9NJlirf84wr2c,spotify:track:60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,271427,4
248,0.596,0.915,4,-4.711,1,0.0682,0.0949,1.7e-06,0.12,0.629,120.024,audio_features,1DlczmjByrS4qxRVfGjpqN,spotify:track:1DlczmjByrS4qxRVfGjpqN,https://api.spotify.com/v1/tracks/1DlczmjByrS4qxRVfGjpqN,https://api.spotify.com/v1/audio-analysis/1DlczmjByrS4qxRVfGjpqN,224908,4
249,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,audio_features,3zU9rdflI65tK4dkkNSp77,spotify:track:3zU9rdflI65tK4dkkNSp77,https://api.spotify.com/v1/tracks/3zU9rdflI65tK4dkkNSp77,https://api.spotify.com/v1/audio-analysis/3zU9rdflI65tK4dkkNSp77,210013,4
250,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,audio_features,6cx06DFPPHchuUAcTxznu9,spotify:track:6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028,4
251,0.612,0.862,8,-2.903,1,0.037,0.041,0.0,0.0907,0.354,123.849,audio_features,4laAKIq9ZxBCwf99rauPYb,spotify:track:4laAKIq9ZxBCwf99rauPYb,https://api.spotify.com/v1/tracks/4laAKIq9ZxBCwf99rauPYb,https://api.spotify.com/v1/audio-analysis/4laAKIq9ZxBCwf99rauPYb,160766,4
252,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,audio_features,1WCEAGGRD066z2Q89ObXTq,spotify:track:1WCEAGGRD066z2Q89ObXTq,https://api.spotify.com/v1/tracks/1WCEAGGRD066z2Q89ObXTq,https://api.spotify.com/v1/audio-analysis/1WCEAGGRD066z2Q89ObXTq,169756,4
253,0.727,0.77,5,-5.915,1,0.0419,0.0764,5.38e-06,0.155,0.542,125.99,audio_features,1zgV7obuDgU0DEaNCmPw8u,spotify:track:1zgV7obuDgU0DEaNCmPw8u,https://api.spotify.com/v1/tracks/1zgV7obuDgU0DEaNCmPw8u,https://api.spotify.com/v1/audio-analysis/1zgV7obuDgU0DEaNCmPw8u,188825,4
254,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,audio_features,6f5ExP43esnvdKPddwKXJH,spotify:track:6f5ExP43esnvdKPddwKXJH,https://api.spotify.com/v1/tracks/6f5ExP43esnvdKPddwKXJH,https://api.spotify.com/v1/audio-analysis/6f5ExP43esnvdKPddwKXJH,160657,4
255,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.767,114.996,audio_features,3M9Apu4OZfylLTFKvgEtKa,spotify:track:3M9Apu4OZfylLTFKvgEtKa,https://api.spotify.com/v1/tracks/3M9Apu4OZfylLTFKvgEtKa,https://api.spotify.com/v1/audio-analysis/3M9Apu4OZfylLTFKvgEtKa,198996,4
256,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,audio_features,6Dy1jexKYriXAVG6evyUTJ,spotify:track:6Dy1jexKYriXAVG6evyUTJ,https://api.spotify.com/v1/tracks/6Dy1jexKYriXAVG6evyUTJ,https://api.spotify.com/v1/audio-analysis/6Dy1jexKYriXAVG6evyUTJ,162604,4
257,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,audio_features,6ft4hAq6yde8jPZY2i5zLr,spotify:track:6ft4hAq6yde8jPZY2i5zLr,https://api.spotify.com/v1/tracks/6ft4hAq6yde8jPZY2i5zLr,https://api.spotify.com/v1/audio-analysis/6ft4hAq6yde8jPZY2i5zLr,167903,4
258,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,audio_features,4xMbBESczlHPUO8QeYi56p,spotify:track:4xMbBESczlHPUO8QeYi56p,https://api.spotify.com/v1/tracks/4xMbBESczlHPUO8QeYi56p,https://api.spotify.com/v1/audio-analysis/4xMbBESczlHPUO8QeYi56p,148960,4
259,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,audio_features,1bgKMxPQU7JIZEhNsM1vFs,spotify:track:1bgKMxPQU7JIZEhNsM1vFs,https://api.spotify.com/v1/tracks/1bgKMxPQU7JIZEhNsM1vFs,https://api.spotify.com/v1/audio-analysis/1bgKMxPQU7JIZEhNsM1vFs,142677,4
260,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,audio_features,7FjZU7XFs7P9jHI9Z0yRhK,spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,https://api.spotify.com/v1/tracks/7FjZU7XFs7P9jHI9Z0yRhK,https://api.spotify.com/v1/audio-analysis/7FjZU7XFs7P9jHI9Z0yRhK,190302,4
261,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,audio_features,0vR2rIVORmgeKiGIgNT0fV,spotify:track:0vR2rIVORmgeKiGIgNT0fV,https://api.spotify.com/v1/tracks/0vR2rIVORmgeKiGIgNT0fV,https://api.spotify.com/v1/audio-analysis/0vR2rIVORmgeKiGIgNT0fV,189672,4
262,0.747,0.833,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.008,audio_features,4vvnuJlgBeNVwq3TNmLMNX,spotify:track:4vvnuJlgBeNVwq3TNmLMNX,https://api.spotify.com/v1/tracks/4vvnuJlgBeNVwq3TNmLMNX,https://api.spotify.com/v1/audio-analysis/4vvnuJlgBeNVwq3TNmLMNX,215760,4
263,0.744,0.828,2,-5.911,1,0.0289,0.0646,1.4e-05,0.0858,0.579,124.029,audio_features,59zbXPD0j7JxsVVm480g3b,spotify:track:59zbXPD0j7JxsVVm480g3b,https://api.spotify.com/v1/tracks/59zbXPD0j7JxsVVm480g3b,https://api.spotify.com/v1/audio-analysis/59zbXPD0j7JxsVVm480g3b,127766,4
264,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,audio_features,4GSDkZt7GcmzBWmsMcpaVO,spotify:track:4GSDkZt7GcmzBWmsMcpaVO,https://api.spotify.com/v1/tracks/4GSDkZt7GcmzBWmsMcpaVO,https://api.spotify.com/v1/audio-analysis/4GSDkZt7GcmzBWmsMcpaVO,164010,4
265,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,4lhqb6JvbHId48OUJGwymk,spotify:track:4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/tracks/4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/audio-analysis/4lhqb6JvbHId48OUJGwymk,255093,4
266,0.761,0.739,6,-3.591,1,0.0369,0.178,3.35e-06,0.23,0.656,118.997,audio_features,79wbJeLkXOlJh4AzaWCWfL,spotify:track:79wbJeLkXOlJh4AzaWCWfL,https://api.spotify.com/v1/tracks/79wbJeLkXOlJh4AzaWCWfL,https://api.spotify.com/v1/audio-analysis/79wbJeLkXOlJh4AzaWCWfL,213436,4
267,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,audio_features,6oJ6le65B3SEqPwMRNXWjY,spotify:track:6oJ6le65B3SEqPwMRNXWjY,https://api.spotify.com/v1/tracks/6oJ6le65B3SEqPwMRNXWjY,https://api.spotify.com/v1/audio-analysis/6oJ6le65B3SEqPwMRNXWjY,228267,4
268,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,audio_features,3sa06xVNmLLYIxdNNmVQN8,spotify:track:3sa06xVNmLLYIxdNNmVQN8,https://api.spotify.com/v1/tracks/3sa06xVNmLLYIxdNNmVQN8,https://api.spotify.com/v1/audio-analysis/3sa06xVNmLLYIxdNNmVQN8,177689,4
269,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,audio_features,3uUuGVFu1V7jTQL60S1r8z,spotify:track:3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/audio-analysis/3uUuGVFu1V7jTQL60S1r8z,148197,4
270,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,1Lim1Py7xBgbAkAys3AGAG,spotify:track:1Lim1Py7xBgbAkAys3AGAG,https://api.spotify.com/v1/tracks/1Lim1Py7xBgbAkAys3AGAG,https://api.spotify.com/v1/audio-analysis/1Lim1Py7xBgbAkAys3AGAG,176561,4
271,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,audio_features,21RzyxY3EFaxVy6K4RqaU9,spotify:track:21RzyxY3EFaxVy6K4RqaU9,https://api.spotify.com/v1/tracks/21RzyxY3EFaxVy6K4RqaU9,https://api.spotify.com/v1/audio-analysis/21RzyxY3EFaxVy6K4RqaU9,163216,4
272,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,audio_features,18asYwWugKjjsihZ0YvRxO,spotify:track:18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/tracks/18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/audio-analysis/18asYwWugKjjsihZ0YvRxO,164819,4
273,0.57,0.797,1,-5.514,0,0.0416,0.361,0.0,0.155,0.227,124.035,audio_features,3Ni9jLlq3xPoOKv1HYlQrH,spotify:track:3Ni9jLlq3xPoOKv1HYlQrH,https://api.spotify.com/v1/tracks/3Ni9jLlq3xPoOKv1HYlQrH,https://api.spotify.com/v1/audio-analysis/3Ni9jLlq3xPoOKv1HYlQrH,215648,4
274,0.691,0.695,0,-5.6,1,0.0367,0.0592,0.0,0.0647,0.514,106.064,audio_features,2cc8Sw1OnCuA5bV8nqWqpE,spotify:track:2cc8Sw1OnCuA5bV8nqWqpE,https://api.spotify.com/v1/tracks/2cc8Sw1OnCuA5bV8nqWqpE,https://api.spotify.com/v1/audio-analysis/2cc8Sw1OnCuA5bV8nqWqpE,233386,4
275,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,audio_features,2V65y3PX4DkRhy1djlxd9p,spotify:track:2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p,212862,4
276,0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,audio_features,3y3brCCecHC3Db18aIOnny,spotify:track:3y3brCCecHC3Db18aIOnny,https://api.spotify.com/v1/tracks/3y3brCCecHC3Db18aIOnny,https://api.spotify.com/v1/audio-analysis/3y3brCCecHC3Db18aIOnny,215316,4
277,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,1D2Aldrksl9yWWCIPOeDzy,spotify:track:1D2Aldrksl9yWWCIPOeDzy,https://api.spotify.com/v1/tracks/1D2Aldrksl9yWWCIPOeDzy,https://api.spotify.com/v1/audio-analysis/1D2Aldrksl9yWWCIPOeDzy,147840,4
278,0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,0.637,120.03,audio_features,7C1trmcQQ5n5RNy4l6ziCv,spotify:track:7C1trmcQQ5n5RNy4l6ziCv,https://api.spotify.com/v1/tracks/7C1trmcQQ5n5RNy4l6ziCv,https://api.spotify.com/v1/audio-analysis/7C1trmcQQ5n5RNy4l6ziCv,186878,4
279,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,audio_features,4cG7HUWYHBV6R6tHn1gxrl,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/tracks/4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/audio-analysis/4cG7HUWYHBV6R6tHn1gxrl,169153,4
280,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,audio_features,46lFttIf5hnUZMGvjK0Wxo,spotify:track:46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo,https://api.spotify.com/v1/audio-analysis/46lFttIf5hnUZMGvjK0Wxo,227074,4
281,0.689,0.695,11,-5.22,1,0.0429,0.019,0.0,0.123,0.359,75.05,audio_features,55sgQENF3LY1sUcJUwasLl,spotify:track:55sgQENF3LY1sUcJUwasLl,https://api.spotify.com/v1/tracks/55sgQENF3LY1sUcJUwasLl,https://api.spotify.com/v1/audio-analysis/55sgQENF3LY1sUcJUwasLl,168253,4
282,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,audio_features,5N4erncE7kuUccm7zEmwzk,spotify:track:5N4erncE7kuUccm7zEmwzk,https://api.spotify.com/v1/tracks/5N4erncE7kuUccm7zEmwzk,https://api.spotify.com/v1/audio-analysis/5N4erncE7kuUccm7zEmwzk,238173,4
283,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,audio_features,27rdGxbavYJeBphck5MZAF,spotify:track:27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/tracks/27rdGxbavYJeBphck5MZAF,https://api.spotify.com/v1/audio-analysis/27rdGxbavYJeBphck5MZAF,217467,4
284,0.717,0.91,6,-3.39,0,0.0554,0.00262,0.00194,0.0589,0.682,119.999,audio_features,0zg8u9UUlvwSvBJYEjhgDT,spotify:track:0zg8u9UUlvwSvBJYEjhgDT,https://api.spotify.com/v1/tracks/0zg8u9UUlvwSvBJYEjhgDT,https://api.spotify.com/v1/audio-analysis/0zg8u9UUlvwSvBJYEjhgDT,214000,4
285,0.68,0.85,10,-2.785,1,0.0661,0.207,1.98e-06,0.339,0.71,124.942,audio_features,1qp0ptMXNg9hqLH8sk7cc2,spotify:track:1qp0ptMXNg9hqLH8sk7cc2,https://api.spotify.com/v1/tracks/1qp0ptMXNg9hqLH8sk7cc2,https://api.spotify.com/v1/audio-analysis/1qp0ptMXNg9hqLH8sk7cc2,202213,4
286,0.677,0.766,6,-6.896,1,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,audio_features,51Of5p3lKZeOg6itfs4og4,spotify:track:51Of5p3lKZeOg6itfs4og4,https://api.spotify.com/v1/tracks/51Of5p3lKZeOg6itfs4og4,https://api.spotify.com/v1/audio-analysis/51Of5p3lKZeOg6itfs4og4,190488,4
287,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,audio_features,2QtJA4gbwe1AcanB2p21aP,spotify:track:2QtJA4gbwe1AcanB2p21aP,https://api.spotify.com/v1/tracks/2QtJA4gbwe1AcanB2p21aP,https://api.spotify.com/v1/audio-analysis/2QtJA4gbwe1AcanB2p21aP,217347,4
288,0.887,0.531,7,-5.389,1,0.121,0.0159,0.0,0.634,0.772,117.056,audio_features,1R7WcoUBGKJY15HGQxb62G,spotify:track:1R7WcoUBGKJY15HGQxb62G,https://api.spotify.com/v1/tracks/1R7WcoUBGKJY15HGQxb62G,https://api.spotify.com/v1/audio-analysis/1R7WcoUBGKJY15HGQxb62G,148015,4
289,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,audio_features,7CHi4DtfK4heMlQaudCuHK,spotify:track:7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/tracks/7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/audio-analysis/7CHi4DtfK4heMlQaudCuHK,168387,4
290,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,audio_features,3H7ihDc1dqLriiWXwsc2po,spotify:track:3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,166794,4
291,0.779,0.763,5,-5.58,0,0.34,0.035,1.65e-06,0.112,0.869,119.94,audio_features,7ElC7VjUNl3oJ20Q5OpEh9,spotify:track:7ElC7VjUNl3oJ20Q5OpEh9,https://api.spotify.com/v1/tracks/7ElC7VjUNl3oJ20Q5OpEh9,https://api.spotify.com/v1/audio-analysis/7ElC7VjUNl3oJ20Q5OpEh9,153167,4
292,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,audio_features,7rglLriMNBPAyuJOMGwi39,spotify:track:7rglLriMNBPAyuJOMGwi39,https://api.spotify.com/v1/tracks/7rglLriMNBPAyuJOMGwi39,https://api.spotify.com/v1/audio-analysis/7rglLriMNBPAyuJOMGwi39,202735,4
293,0.68,0.942,9,-4.208,1,0.0631,0.175,0.0013,0.117,0.647,123.976,audio_features,5s7xgzXtmY4gMjeSlgisjy,spotify:track:5s7xgzXtmY4gMjeSlgisjy,https://api.spotify.com/v1/tracks/5s7xgzXtmY4gMjeSlgisjy,https://api.spotify.com/v1/audio-analysis/5s7xgzXtmY4gMjeSlgisjy,229813,4
294,0.879,0.665,11,-6.082,0,0.145,0.164,0.0,0.319,0.672,123.977,audio_features,4DJORZgsbqnEJ4f4B9TBGV,spotify:track:4DJORZgsbqnEJ4f4B9TBGV,https://api.spotify.com/v1/tracks/4DJORZgsbqnEJ4f4B9TBGV,https://api.spotify.com/v1/audio-analysis/4DJORZgsbqnEJ4f4B9TBGV,212573,4
295,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,audio_features,5tf1VVWniHgryyumXyJM7w,spotify:track:5tf1VVWniHgryyumXyJM7w,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w,219043,4
296,0.812,0.712,0,-5.993,0,0.0452,0.01,0.0,0.108,0.85,98.029,audio_features,2ykXJ9QVwx9Li8nsW0h6b2,spotify:track:2ykXJ9QVwx9Li8nsW0h6b2,https://api.spotify.com/v1/tracks/2ykXJ9QVwx9Li8nsW0h6b2,https://api.spotify.com/v1/audio-analysis/2ykXJ9QVwx9Li8nsW0h6b2,148944,4
297,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,audio_features,5UqCQaDshqbIk3pkhy4Pjg,spotify:track:5UqCQaDshqbIk3pkhy4Pjg,https://api.spotify.com/v1/tracks/5UqCQaDshqbIk3pkhy4Pjg,https://api.spotify.com/v1/audio-analysis/5UqCQaDshqbIk3pkhy4Pjg,199907,4
298,0.568,0.768,0,-7.654,0,0.0306,0.00237,0.012,0.196,0.523,123.963,audio_features,3v7hMuewavfpJx8sytJ4AO,spotify:track:3v7hMuewavfpJx8sytJ4AO,https://api.spotify.com/v1/tracks/3v7hMuewavfpJx8sytJ4AO,https://api.spotify.com/v1/audio-analysis/3v7hMuewavfpJx8sytJ4AO,238766,4
299,0.798,0.752,1,-5.947,1,0.227,0.128,0.0362,0.0795,0.565,125.996,audio_features,1HHnQYqcnlnE9q7LGFFGFj,spotify:track:1HHnQYqcnlnE9q7LGFFGFj,https://api.spotify.com/v1/tracks/1HHnQYqcnlnE9q7LGFFGFj,https://api.spotify.com/v1/audio-analysis/1HHnQYqcnlnE9q7LGFFGFj,164740,4
300,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,audio_features,66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,250286,4
301,0.611,0.651,1,-6.973,1,0.0589,0.144,1.7e-05,0.105,0.351,122.983,audio_features,6Q3K9gVUZRMZqZKrXovbM2,spotify:track:6Q3K9gVUZRMZqZKrXovbM2,https://api.spotify.com/v1/tracks/6Q3K9gVUZRMZqZKrXovbM2,https://api.spotify.com/v1/audio-analysis/6Q3K9gVUZRMZqZKrXovbM2,215361,4
